ISBN,Main Title,Sub Title,Author,Publisher,Book Cover,Designation,Subject Area,Publication Year,Language,CODE ID,Quantity 
9781137517029,Applied Cyberpsychology,Practical applications of cyberpsycological theory and research,"Alison Attrill, Chris Fullwood",palagrave macmillan,https://m.media-amazon.com/images/I/61790Xu8mWL._AC_UY436_FMwebp_QL65_.jpg,STS,Psychology,2016,en,STS66,1
9781848721661,Cyberpsychology and New Media,,Andrew Power,Routledge,"https://images-na.ssl-images-amazon.com/images/I/51xkqo8iAhL._SX331_BO1,204,203,200_.jpg",STS,Psychology,2013,en,STS67,1
9780062469670,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",,Ashley Vance,HarperCollins,https://m.media-amazon.com/images/I/91G00NOgKYL._AC_UY436_FMwebp_QL65_.jpg,STS,Biographies,2015,en,STS68,1
9781847941862,WTF?,What's the Future and Why It's Up to Us,Tim O'Reilly,Penguin random house,"https://images-na.ssl-images-amazon.com/images/I/51HtRSB-fSL._SX324_BO1,204,203,200_.jpg",STS,IT and Society,2017,en,STS69,1
9780393339758,The Shallows,What the Internet is Doing to Our Brain,Nick Carr,W. W. Norton & Company,"https://images-na.ssl-images-amazon.com/images/I/51WE7KUmdpL._SX331_BO1,204,203,200_.jpg",STS,IT and Society,2011,en,STS70,1
9780394749976,Vegetarian Dishes From around the World,,Rose Elliot,Pantheon,https://m.media-amazon.com/images/I/31G9QPPPNBL._AC_UY218_ML3_.jpg,STS,Cooking,1981,en,STS71,1
9780743276641,The Emotion Machine,"Commonsense Thinking, Artificial Intelligence, and the Future of the Human Mind",Marvin Minsky,Simon & Schuster paperbacks,"https://images-na.ssl-images-amazon.com/images/I/51Sy-K4yt2L._SX331_BO1,204,203,200_.jpg",STS,Artificial Intelligence,2006,en,STS72,1
9783492236232,Vita Activa,oder Vom tatigen Leben,Hannah Arendt,Piper Verlag,https://exlibris.azureedge.net/covers/9783/4922/3623/2/9783492236232xl.jpg,STS,Philosophy,2016,de,STS73,1
9780141982496,Why Grow Up?,,Susan Neiman,Penguine random house,https://m.media-amazon.com/images/I/41lWbCRu0LL._AC_UL640_FMwebp_QL65_.jpg,STS,Philosophy,2016,en,STS74,1
9780099526278,Moral Clarity,A Guide for Grown-Up Idealists,Susan Neiman,Princeton University Press,https://images.thenile.io/r1000/9780099526278.jpg,STS,Philosophy,2011,en,STS75,1
